seqnames,start,end,width,gen,ID,study
chr6,166826243,166828210,1968,,orangutan,SNIFFLES
chr6,168727380,168727869,490,,orangutan,SNIFFLES
chr6,168727380,168729004,1625,,orangutan,SNIFFLES
chr7,2537430,2672766,135337,,orangutan,SNIFFLES
chr7,5119593,5850407,730815,,orangutan,SNIFFLES
chr7,5126405,5839465,713061,,orangutan,SNIFFLES
chr7,5878324,97995183,92116860,,orangutan,SNIFFLES
chr7,5994797,6734024,739228,,orangutan,SNIFFLES
chr7,6458280,6458554,275,,orangutan,SNIFFLES
chr7,7068345,7068426,82,,orangutan,SNIFFLES
chr7,7313400,7313976,577,,orangutan,SNIFFLES
chr7,9926555,9928682,2128,,orangutan,SNIFFLES
chr7,12023947,12025060,1114,,orangutan,SNIFFLES
chr7,15340462,15341089,628,,orangutan,SNIFFLES
chr7,16718383,16719001,619,,orangutan,SNIFFLES
chr7,19793096,19793351,256,,orangutan,SNIFFLES
chr7,24535415,24535502,88,,orangutan,SNIFFLES
chr7,25163234,25163379,146,,orangutan,SNIFFLES
chr7,26191640,26191710,71,,orangutan,SNIFFLES
chr7,26931558,27002455,70898,,orangutan,SNIFFLES
chr7,26959599,26961425,1827,,orangutan,SNIFFLES
chr7,35453317,35453645,329,,orangutan,SNIFFLES
chr7,37821205,37821525,321,,orangutan,SNIFFLES
chr7,39880412,39883002,2591,,orangutan,SNIFFLES
chr7,42308560,42309394,835,,orangutan,SNIFFLES
chr7,42744992,42749885,4894,,orangutan,SNIFFLES
chr7,45739317,149770162,104030846,,orangutan,SNIFFLES
chr7,47240016,47240132,117,,orangutan,SNIFFLES
chr7,47486672,47488434,1763,,orangutan,SNIFFLES
chr7,50918704,50921260,2557,,orangutan,SNIFFLES
chr7,50918704,50920260,1557,,orangutan,SNIFFLES
chr7,51279910,51280914,1005,,orangutan,SNIFFLES
chr7,51425345,51450046,24702,,orangutan,SNIFFLES
chr7,52392007,52392239,233,,orangutan,SNIFFLES
chr7,53184635,53188942,4308,,orangutan,SNIFFLES
chr7,53576820,53577136,317,,orangutan,SNIFFLES
chr7,53618159,53618237,79,,orangutan,SNIFFLES
chr7,55732133,152119082,96386950,,orangutan,SNIFFLES
chr7,55766284,56014086,247803,,orangutan,SNIFFLES
chr7,55863131,55864155,1025,,orangutan,SNIFFLES
chr7,56485713,56486496,784,,orangutan,SNIFFLES
chr7,56486411,56486503,93,,orangutan,SNIFFLES
chr7,56703241,98430012,41726772,,orangutan,SNIFFLES
chr7,57398969,63068795,5669827,,orangutan,SNIFFLES
chr7,57652106,83209525,25557420,,orangutan,SNIFFLES
chr7,63524990,102140554,38615565,,orangutan,SNIFFLES
chr7,63524997,68084386,4559390,,orangutan,SNIFFLES
chr7,64983732,65382241,398510,,orangutan,SNIFFLES
chr7,65966622,68161207,2194586,,orangutan,SNIFFLES
chr7,66149473,66149833,361,,orangutan,SNIFFLES
chr7,66376482,66905780,529299,,orangutan,SNIFFLES
chr7,66516883,66815436,298554,,orangutan,SNIFFLES
chr7,67019302,67020343,1042,,orangutan,SNIFFLES
chr7,68170254,98453528,30283275,,orangutan,SNIFFLES
chr7,68256050,68980196,724147,,orangutan,SNIFFLES
chr7,72109653,72109686,34,,orangutan,SNIFFLES
chr7,77821137,128748570,50927434,,orangutan,SNIFFLES
chr7,78063503,78063552,50,,orangutan,SNIFFLES
chr7,78104263,78108911,4649,,orangutan,SNIFFLES
chr7,79446203,79447101,899,,orangutan,SNIFFLES
chr7,79446195,79447101,907,,orangutan,SNIFFLES
chr7,79627697,79628488,792,,orangutan,SNIFFLES
chr7,79863960,79865741,1782,,orangutan,SNIFFLES
chr7,80017851,80017929,79,,orangutan,SNIFFLES
chr7,80083020,80084004,985,,orangutan,SNIFFLES
chr7,80083009,80085369,2361,,orangutan,SNIFFLES
chr7,81074156,81074279,124,,orangutan,SNIFFLES
chr7,86039464,86040463,1000,,orangutan,SNIFFLES
chr7,89824701,89829922,5222,,orangutan,SNIFFLES
chr7,91645746,91646427,682,,orangutan,SNIFFLES
chr7,94692513,94692678,166,,orangutan,SNIFFLES
chr7,96834624,96835328,705,,orangutan,SNIFFLES
chr7,99334075,99334317,243,,orangutan,SNIFFLES
chr7,101104107,101104319,213,,orangutan,SNIFFLES
chr7,105251340,105252412,1073,,orangutan,SNIFFLES
chr7,106148447,152196211,46047765,,orangutan,SNIFFLES
chr7,107418984,107422333,3350,,orangutan,SNIFFLES
chr7,107749616,107749725,110,,orangutan,SNIFFLES
chr7,109150803,109152598,1796,,orangutan,SNIFFLES
chr7,110544515,110551431,6917,,orangutan,SNIFFLES
chr7,113299078,113299371,294,,orangutan,SNIFFLES
chr7,113542385,113545172,2788,,orangutan,SNIFFLES
chr7,115539908,115540010,103,,orangutan,SNIFFLES
chr7,115917614,115917717,104,,orangutan,SNIFFLES
chr7,116173775,116174202,428,,orangutan,SNIFFLES
chr7,116479018,116479296,279,,orangutan,SNIFFLES
chr7,119719106,119719934,829,,orangutan,SNIFFLES
chr7,120441248,120441687,440,,orangutan,SNIFFLES
chr7,122293664,122294158,495,,orangutan,SNIFFLES
chr7,122992697,122992904,208,,orangutan,SNIFFLES
chr7,124273521,124275777,2257,,orangutan,SNIFFLES
chr7,124275697,124275789,93,,orangutan,SNIFFLES
chr7,125342415,125342706,292,,orangutan,SNIFFLES
chr7,125369254,125371311,2058,,orangutan,SNIFFLES
chr7,128636910,152950953,24314044,,orangutan,SNIFFLES
chr7,130653481,130653858,378,,orangutan,SNIFFLES
chr7,138276099,138276142,44,,orangutan,SNIFFLES
chr7,142322253,152231509,9909257,,orangutan,SNIFFLES
chr7,144595941,144596026,86,,orangutan,SNIFFLES
chr7,145352104,145353329,1226,,orangutan,SNIFFLES
chr7,145814634,145816241,1608,,orangutan,SNIFFLES
chr7,145873370,152300844,6427475,,orangutan,SNIFFLES
chr7,146075348,146821149,745802,,orangutan,SNIFFLES
chr7,146174942,146175135,194,,orangutan,SNIFFLES
chr7,147353743,147354033,291,,orangutan,SNIFFLES
chr7,147422305,147423582,1278,,orangutan,SNIFFLES
chr7,149295842,152122373,2826532,,orangutan,SNIFFLES
chr7,150741610,150741724,115,,orangutan,SNIFFLES
chr8,5093382,5094087,706,,orangutan,SNIFFLES
chr18,49129634,49129952,319,,orangutan,SNIFFLES
chr20,25867093,29690262,3823170,,orangutan,SNIFFLES
chr2,67207460,67210140,2681,,orangutan,SNIFFLES
chr8,1557275,1557695,421,,orangutan,SNIFFLES
chr8,1910078,1910259,182,,orangutan,SNIFFLES
chr8,2826749,2827051,303,,orangutan,SNIFFLES
chr8,4340028,4340746,719,,orangutan,SNIFFLES
chr8,6297861,6299769,1909,,orangutan,SNIFFLES
chr8,6582477,6584406,1930,,orangutan,SNIFFLES
chr8,9218477,9219012,536,,orangutan,SNIFFLES
chr8,9375386,9377097,1712,,orangutan,SNIFFLES
chr8,11136545,11136960,416,,orangutan,SNIFFLES
chr8,12957995,12958087,93,,orangutan,SNIFFLES
chr8,13312082,13312380,299,,orangutan,SNIFFLES
chr8,14839883,14840013,131,,orangutan,SNIFFLES
chr8,15517817,15518727,911,,orangutan,SNIFFLES
chr8,16233465,16235783,2319,,orangutan,SNIFFLES
chr8,16286246,16304011,17766,,orangutan,SNIFFLES
chr8,19638543,19638781,239,,orangutan,SNIFFLES
chr8,31130900,31131276,377,,orangutan,SNIFFLES
chr8,34033148,34033205,58,,orangutan,SNIFFLES
chr8,47333347,47333469,123,,orangutan,SNIFFLES
chr8,49454241,49462006,7766,,orangutan,SNIFFLES
chr8,51199278,51199562,285,,orangutan,SNIFFLES
chr8,53179980,53180075,96,,orangutan,SNIFFLES
chr8,56824723,56825886,1164,,orangutan,SNIFFLES
chr8,56825750,56826653,904,,orangutan,SNIFFLES
chr8,57158665,57164654,5990,,orangutan,SNIFFLES
chr8,61886664,61887655,992,,orangutan,SNIFFLES
chr8,61886669,61902906,16238,,orangutan,SNIFFLES
chr8,64336661,64336776,116,,orangutan,SNIFFLES
chr8,67859735,67861526,1792,,orangutan,SNIFFLES
chr8,69852748,69854327,1580,,orangutan,SNIFFLES
chr8,71935861,71936560,700,,orangutan,SNIFFLES
chr8,72111388,72111632,245,,orangutan,SNIFFLES
chr8,74098422,74100399,1978,,orangutan,SNIFFLES
chr8,75265737,75266182,446,,orangutan,SNIFFLES
chr8,75265734,75266182,449,,orangutan,SNIFFLES
chr8,77783743,77785148,1406,,orangutan,SNIFFLES
chr8,77915980,77916913,934,,orangutan,SNIFFLES
chr8,78274083,78277141,3059,,orangutan,SNIFFLES
chr8,78960873,78962690,1818,,orangutan,SNIFFLES
chr8,83994722,83995223,502,,orangutan,SNIFFLES
chr8,84973922,85015285,41364,,orangutan,SNIFFLES
chr8,85187800,85578518,390719,,orangutan,SNIFFLES
chr8,85421896,85720640,298745,,orangutan,SNIFFLES
chr8,85421896,85578515,156620,,orangutan,SNIFFLES
chr8,85647117,85722426,75310,,orangutan,SNIFFLES
chr8,85659307,85722426,63120,,orangutan,SNIFFLES
chr8,85659307,85737676,78370,,orangutan,SNIFFLES
chr8,85663553,85735663,72111,,orangutan,SNIFFLES
chr8,85664223,85725161,60939,,orangutan,SNIFFLES
chr8,85663553,85737676,74124,,orangutan,SNIFFLES
chr8,85664223,85731331,67109,,orangutan,SNIFFLES
chr8,85664223,85728246,64024,,orangutan,SNIFFLES
chr8,85720640,85722426,1787,,orangutan,SNIFFLES
chr8,85722426,85779724,57299,,orangutan,SNIFFLES
chr8,85732667,85783796,51130,,orangutan,SNIFFLES
chr8,87785499,87785656,158,,orangutan,SNIFFLES
chr8,87787190,87787648,459,,orangutan,SNIFFLES
chr8,87787190,87793880,6691,,orangutan,SNIFFLES
chr8,88826774,88828083,1310,,orangutan,SNIFFLES
chr8,88910900,88912418,1519,,orangutan,SNIFFLES
chr8,89676221,89676837,617,,orangutan,SNIFFLES
chr8,90551563,90552568,1006,,orangutan,SNIFFLES
chr8,94630404,94632926,2523,,orangutan,SNIFFLES
chr8,97825250,97826328,1079,,orangutan,SNIFFLES
chr8,98108296,98110302,2007,,orangutan,SNIFFLES
chr8,98462341,98463170,830,,orangutan,SNIFFLES
chr8,103749636,103751168,1533,,orangutan,SNIFFLES
chr8,105366532,105366782,251,,orangutan,SNIFFLES
chr8,106021853,106022233,381,,orangutan,SNIFFLES
chr8,108398504,108398635,132,,orangutan,SNIFFLES
chr8,110390429,110397438,7010,,orangutan,SNIFFLES
chr8,111141206,111142023,818,,orangutan,SNIFFLES
chr8,111141206,111152353,11148,,orangutan,SNIFFLES
chr8,111193776,111194239,464,,orangutan,SNIFFLES
chr8,111941357,111962233,20877,,orangutan,SNIFFLES
chr8,113345324,113345675,352,,orangutan,SNIFFLES
chr8,113758514,113758547,34,,orangutan,SNIFFLES
chr8,117908792,117909627,836,,orangutan,SNIFFLES
chr8,118803775,118804351,577,,orangutan,SNIFFLES
chr8,119108899,119111040,2142,,orangutan,SNIFFLES
chr8,132618330,132619465,1136,,orangutan,SNIFFLES
chr8,135707992,135708154,163,,orangutan,SNIFFLES
chr8,137093615,137138491,44877,,orangutan,SNIFFLES
chr8,138968060,138990935,22876,,orangutan,SNIFFLES
chr8,138968061,138990934,22874,,orangutan,SNIFFLES
chr8,143767791,143767878,88,,orangutan,SNIFFLES
chr8,143849708,143850663,956,,orangutan,SNIFFLES
chr8,143969630,143970689,1060,,orangutan,SNIFFLES
chr8,144324073,144324206,134,,orangutan,SNIFFLES
chr17,61692775,61693368,594,,orangutan,SNIFFLES
chr9,829405,829685,281,,orangutan,SNIFFLES
chr9,1361551,1393296,31746,,orangutan,SNIFFLES
chr9,1393674,1395190,1517,,orangutan,SNIFFLES
chr9,2750700,2750808,109,,orangutan,SNIFFLES
chr9,4398816,4398936,121,,orangutan,SNIFFLES
chr9,5003513,5003551,39,,orangutan,SNIFFLES
chr9,5648995,5649283,289,,orangutan,SNIFFLES
chr9,6201526,6201726,201,,orangutan,SNIFFLES
chr9,6401650,6401909,260,,orangutan,SNIFFLES
chr9,9876897,9877636,740,,orangutan,SNIFFLES
chr9,10894045,10897528,3484,,orangutan,SNIFFLES
chr9,11074640,11075590,951,,orangutan,SNIFFLES
chr9,11709982,11711064,1083,,orangutan,SNIFFLES
chr9,12467703,12468992,1290,,orangutan,SNIFFLES
chr9,15422478,15424566,2089,,orangutan,SNIFFLES
chr9,16089315,16089661,347,,orangutan,SNIFFLES
chr9,17175291,17175729,439,,orangutan,SNIFFLES
chr9,18959038,18959314,277,,orangutan,SNIFFLES
chr9,19253730,19268839,15110,,orangutan,SNIFFLES
chr9,19256948,19267915,10968,,orangutan,SNIFFLES
chr9,19410756,19410824,69,,orangutan,SNIFFLES
chr9,19498592,19499780,1189,,orangutan,SNIFFLES
chr9,19498592,19738883,240292,,orangutan,SNIFFLES
chr9,21909316,21909655,340,,orangutan,SNIFFLES
chr9,24869356,24869710,355,,orangutan,SNIFFLES
chr9,28305703,28309653,3951,,orangutan,SNIFFLES
chr9,31041580,31042016,437,,orangutan,SNIFFLES
chr9,31427903,31429613,1711,,orangutan,SNIFFLES
chr9,32244028,32244364,337,,orangutan,SNIFFLES
chr9,33613571,33798445,184875,,orangutan,SNIFFLES
chr9,33783175,38213562,4430388,,orangutan,SNIFFLES
chr9,36309293,36309600,308,,orangutan,SNIFFLES
chr9,37203230,37205066,1837,,orangutan,SNIFFLES
chr9,37829808,37830694,887,,orangutan,SNIFFLES
chr9,67451032,67451659,628,,orangutan,SNIFFLES
chr9,74283225,74283478,254,,orangutan,SNIFFLES
chr9,74928691,74929949,1259,,orangutan,SNIFFLES
chr9,75827348,75828197,850,,orangutan,SNIFFLES
chr9,80615012,80615318,307,,orangutan,SNIFFLES
chr9,80693272,80696145,2874,,orangutan,SNIFFLES
chr9,84767102,84767274,173,,orangutan,SNIFFLES
chr9,87254184,87254343,160,,orangutan,SNIFFLES
chr9,87329214,87329477,264,,orangutan,SNIFFLES
chr9,87864750,92251263,4386514,,orangutan,SNIFFLES
chr9,89465520,89467032,1513,,orangutan,SNIFFLES
chr9,91620724,91621099,376,,orangutan,SNIFFLES
chr9,92125658,92197235,71578,,orangutan,SNIFFLES
chr9,92827322,92923124,95803,,orangutan,SNIFFLES
chr9,94459792,94459845,54,,orangutan,SNIFFLES
chr9,101615421,101616661,1241,,orangutan,SNIFFLES
chr9,101641410,101641787,378,,orangutan,SNIFFLES
chr9,101842956,101843208,253,,orangutan,SNIFFLES
chr9,103717057,103718466,1410,,orangutan,SNIFFLES
chr9,104447976,104448204,229,,orangutan,SNIFFLES
chr9,106362897,106363168,272,,orangutan,SNIFFLES
chr9,110829936,110830482,547,,orangutan,SNIFFLES
chr9,114452421,114459056,6636,,orangutan,SNIFFLES
chr9,115976686,116037814,61129,,orangutan,SNIFFLES
chr9,122626317,122627953,1637,,orangutan,SNIFFLES
chr9,122626317,122626836,520,,orangutan,SNIFFLES
chr9,123096323,123096490,168,,orangutan,SNIFFLES
chr9,123976373,123991038,14666,,orangutan,SNIFFLES
chr9,127694625,127694875,251,,orangutan,SNIFFLES
chr9,127820558,127820841,284,,orangutan,SNIFFLES
chr9,128431132,128431303,172,,orangutan,SNIFFLES
chr9,129349608,129350380,773,,orangutan,SNIFFLES
chr9,129854829,129855134,306,,orangutan,SNIFFLES
chr9,131897444,131897831,388,,orangutan,SNIFFLES
chr9,134174506,134174825,320,,orangutan,SNIFFLES
chr2,108567639,108571180,3542,,orangutan,SNIFFLES
chr5,61508001,61509158,1158,,orangutan,SNIFFLES
chr10,8722063,8722301,239,,orangutan,SNIFFLES
chr10,10226019,10226437,419,,orangutan,SNIFFLES
chr10,11450234,11450844,611,,orangutan,SNIFFLES
chr10,13242963,13243204,242,,orangutan,SNIFFLES
chr10,16083024,16083279,256,,orangutan,SNIFFLES
chr10,19792496,19792603,108,,orangutan,SNIFFLES
chr10,19865726,19866001,276,,orangutan,SNIFFLES
chr10,21061895,21062024,130,,orangutan,SNIFFLES
chr10,21345935,21346667,733,,orangutan,SNIFFLES
chr10,23409605,23410015,411,,orangutan,SNIFFLES
chr10,25658546,25658614,69,,orangutan,SNIFFLES
chr10,26570664,27316837,746174,,orangutan,SNIFFLES
chr10,26677430,26959111,281682,,orangutan,SNIFFLES
chr10,28269325,28270646,1322,,orangutan,SNIFFLES
chr10,29292768,29292861,94,,orangutan,SNIFFLES
chr10,32864317,32868364,4048,,orangutan,SNIFFLES
chr10,36576524,36579043,2520,,orangutan,SNIFFLES
chr10,36829438,36830772,1335,,orangutan,SNIFFLES
chr10,38003013,42657391,4654379,,orangutan,SNIFFLES
chr10,38227135,38227429,295,,orangutan,SNIFFLES
chr10,43898172,43898321,150,,orangutan,SNIFFLES
chr10,45806534,50021992,4215459,,orangutan,SNIFFLES
chr10,46014821,46165377,150557,,orangutan,SNIFFLES
chr10,47451139,47453333,2195,,orangutan,SNIFFLES
chr10,50662297,70954105,20291809,,orangutan,SNIFFLES
chr10,50711504,54768895,4057392,,orangutan,SNIFFLES
chr10,51836330,51836631,302,,orangutan,SNIFFLES
chr10,53992596,54745324,752729,,orangutan,SNIFFLES
chr10,54108292,54108345,54,,orangutan,SNIFFLES
chr10,54768892,79876511,25107620,,orangutan,SNIFFLES
chr10,55010667,55010800,134,,orangutan,SNIFFLES
chr10,56087862,56092928,5067,,orangutan,SNIFFLES
chr10,56793795,56793997,203,,orangutan,SNIFFLES
chr10,57145599,57146033,435,,orangutan,SNIFFLES
chr10,57630415,57630732,318,,orangutan,SNIFFLES
chr10,65765181,65768813,3633,,orangutan,SNIFFLES
chr10,65768819,65769218,400,,orangutan,SNIFFLES
chr10,65981812,65981955,144,,orangutan,SNIFFLES
chr10,67558499,67576540,18042,,orangutan,SNIFFLES
chr10,67567262,67584873,17612,,orangutan,SNIFFLES
chr10,67567262,67577723,10462,,orangutan,SNIFFLES
chr10,72490523,72490893,371,,orangutan,SNIFFLES
chr10,74012690,74012812,123,,orangutan,SNIFFLES
chr10,77443982,77444061,80,,orangutan,SNIFFLES
chr10,79605446,79605839,394,,orangutan,SNIFFLES
chr10,80270745,80270834,90,,orangutan,SNIFFLES
chr10,82410254,82411211,958,,orangutan,SNIFFLES
chr10,85404626,85404846,221,,orangutan,SNIFFLES
chr10,85517807,85518627,821,,orangutan,SNIFFLES
chr10,85517811,85520163,2353,,orangutan,SNIFFLES
chr10,88165902,88165983,82,,orangutan,SNIFFLES
chr10,91873005,91873105,101,,orangutan,SNIFFLES
chr10,93493814,93494269,456,,orangutan,SNIFFLES
chr10,94617148,94619661,2514,,orangutan,SNIFFLES
chr10,97432456,97432502,47,,orangutan,SNIFFLES
chr10,97482182,97483038,857,,orangutan,SNIFFLES
chr10,97512570,97514779,2210,,orangutan,SNIFFLES
chr10,98137493,98140139,2647,,orangutan,SNIFFLES
chr10,102577683,102577934,252,,orangutan,SNIFFLES
chr10,102587791,102588122,332,,orangutan,SNIFFLES
chr10,105885057,105885148,92,,orangutan,SNIFFLES
chr10,108381317,108382254,938,,orangutan,SNIFFLES
chr10,108497647,108498586,940,,orangutan,SNIFFLES
chr10,108880154,108881693,1540,,orangutan,SNIFFLES
chr10,109958406,109958908,503,,orangutan,SNIFFLES
chr10,116500525,116500864,340,,orangutan,SNIFFLES
chr10,117192035,117192325,291,,orangutan,SNIFFLES
chr10,117299295,117299733,439,,orangutan,SNIFFLES
chr10,118092189,118093727,1539,,orangutan,SNIFFLES
chr10,118795270,118795749,480,,orangutan,SNIFFLES
chr10,119032159,119033350,1192,,orangutan,SNIFFLES
chr10,121648182,121648275,94,,orangutan,SNIFFLES
chr10,125558800,125558913,114,,orangutan,SNIFFLES
chr10,129789947,131827687,2037741,,orangutan,SNIFFLES
chr10,131619800,131620681,882,,orangutan,SNIFFLES
chr10,132672131,132672827,697,,orangutan,SNIFFLES
chr10,133250960,133251114,155,,orangutan,SNIFFLES
chr4,78419010,78419724,715,,orangutan,SNIFFLES
chr11,346954,348235,1282,,orangutan,SNIFFLES
chr11,3069487,3071492,2006,,orangutan,SNIFFLES
chr11,3602651,71913404,68310754,,orangutan,SNIFFLES
chr11,3988360,5485174,1496815,,orangutan,SNIFFLES
chr11,5997622,5998211,590,,orangutan,SNIFFLES
chr11,7024890,7026084,1195,,orangutan,SNIFFLES
chr11,20356521,20356796,276,,orangutan,SNIFFLES
chr11,23008729,23010405,1677,,orangutan,SNIFFLES
chr11,26029885,26030637,753,,orangutan,SNIFFLES
chr11,27458964,27459260,297,,orangutan,SNIFFLES
chr11,27779441,27780405,965,,orangutan,SNIFFLES
chr11,32481248,32483965,2718,,orangutan,SNIFFLES
chr11,32889275,32890424,1150,,orangutan,SNIFFLES
chr11,37268474,37269134,661,,orangutan,SNIFFLES
chr11,38914601,38935443,20843,,orangutan,SNIFFLES
chr11,39724298,39725139,842,,orangutan,SNIFFLES
chr11,42359269,42359399,131,,orangutan,SNIFFLES
chr11,45505503,45505662,160,,orangutan,SNIFFLES
chr11,45533422,45533883,462,,orangutan,SNIFFLES
chr11,47428336,47428625,290,,orangutan,SNIFFLES
chr11,48221862,48236923,15062,,orangutan,SNIFFLES
chr11,48311674,48311945,272,,orangutan,SNIFFLES
chr11,49020756,89837178,40816423,,orangutan,SNIFFLES
chr11,49465610,89157916,39692307,,orangutan,SNIFFLES
chr11,57856846,57857067,222,,orangutan,SNIFFLES
chr11,57939116,57940269,1154,,orangutan,SNIFFLES
chr11,58541950,58542202,253,,orangutan,SNIFFLES
chr11,60178699,60336001,157303,,orangutan,SNIFFLES
chr11,61470746,61471959,1214,,orangutan,SNIFFLES
chr11,62629553,62629628,76,,orangutan,SNIFFLES
chr11,70723710,70723757,48,,orangutan,SNIFFLES
chr11,73741804,73741940,137,,orangutan,SNIFFLES
chr11,74176105,74176141,37,,orangutan,SNIFFLES
chr11,74499869,74501288,1420,,orangutan,SNIFFLES
chr11,75359327,75360305,979,,orangutan,SNIFFLES
chr11,76811689,76843037,31349,,orangutan,SNIFFLES
chr11,79836719,79836807,89,,orangutan,SNIFFLES
chr11,86134539,86134641,103,,orangutan,SNIFFLES
chr11,86757150,86757763,614,,orangutan,SNIFFLES
chr11,87466450,87466892,443,,orangutan,SNIFFLES
chr11,88478095,88478847,753,,orangutan,SNIFFLES
chr11,88681469,88686492,5024,,orangutan,SNIFFLES
chr11,88681469,88683819,2351,,orangutan,SNIFFLES
chr11,89465729,89466481,753,,orangutan,SNIFFLES
chr11,95167942,95167994,53,,orangutan,SNIFFLES
chr11,95779285,95779341,57,,orangutan,SNIFFLES
chr11,103411871,103412093,223,,orangutan,SNIFFLES
chr11,104264732,104265168,437,,orangutan,SNIFFLES
chr11,104539474,104539715,242,,orangutan,SNIFFLES
chr11,104539474,104539726,253,,orangutan,SNIFFLES
chr11,105067125,105081463,14339,,orangutan,SNIFFLES
chr11,105081464,105097034,15571,,orangutan,SNIFFLES
chr11,105231657,105232469,813,,orangutan,SNIFFLES
chr11,105839367,105841804,2438,,orangutan,SNIFFLES
chr11,105999603,106000884,1282,,orangutan,SNIFFLES
chr11,106767659,106768498,840,,orangutan,SNIFFLES
chr11,107870257,107870467,211,,orangutan,SNIFFLES
chr11,109681010,109681580,571,,orangutan,SNIFFLES
chr11,110348558,110348718,161,,orangutan,SNIFFLES
chr11,112686718,112687713,996,,orangutan,SNIFFLES
chr11,114501804,114502124,321,,orangutan,SNIFFLES
chr11,119058635,119059111,477,,orangutan,SNIFFLES
chr11,122459933,122460821,889,,orangutan,SNIFFLES
chr11,124608331,124608367,37,,orangutan,SNIFFLES
chr11,126018727,126018849,123,,orangutan,SNIFFLES
chr11,127706870,127706912,43,,orangutan,SNIFFLES
chr11,128229132,128229254,123,,orangutan,SNIFFLES
chr11,132616333,132638389,22057,,orangutan,SNIFFLES
chr16,46515916,46516342,427,,orangutan,SNIFFLES
chr3,156061317,156061962,646,,orangutan,SNIFFLES
chr12,22987,11500137,11477151,,orangutan,SNIFFLES
chr12,283128,284385,1258,,orangutan,SNIFFLES
chr12,1643375,1643655,281,,orangutan,SNIFFLES
chr12,5955228,5955659,432,,orangutan,SNIFFLES
chr12,6276254,6276470,217,,orangutan,SNIFFLES
chr12,6476178,6477595,1418,,orangutan,SNIFFLES
chr12,7419332,7420995,1664,,orangutan,SNIFFLES
chr12,9219248,9220597,1350,,orangutan,SNIFFLES
chr12,10145735,10145965,231,,orangutan,SNIFFLES
chr12,11212603,11213654,1052,,orangutan,SNIFFLES
chr12,12352819,12353121,303,,orangutan,SNIFFLES
chr12,14833364,14833420,57,,orangutan,SNIFFLES
chr12,16879553,16879666,114,,orangutan,SNIFFLES
chr12,17445309,17446039,731,,orangutan,SNIFFLES
chr12,17774399,17861562,87164,,orangutan,SNIFFLES
chr12,18779665,18781637,1973,,orangutan,SNIFFLES
chr12,19435564,19437030,1467,,orangutan,SNIFFLES
chr12,24128198,24128293,96,,orangutan,SNIFFLES
chr12,28656358,28673012,16655,,orangutan,SNIFFLES
chr12,31844552,31845162,611,,orangutan,SNIFFLES
chr12,32936624,32936666,43,,orangutan,SNIFFLES
chr12,33898003,33898308,306,,orangutan,SNIFFLES
chr12,33986232,33986634,403,,orangutan,SNIFFLES
chr12,34251481,38079475,3827995,,orangutan,SNIFFLES
chr12,38260567,38260684,118,,orangutan,SNIFFLES
chr12,40993757,40995517,1761,,orangutan,SNIFFLES
chr12,42451478,42454065,2588,,orangutan,SNIFFLES
chr12,43570872,43571962,1091,,orangutan,SNIFFLES
chr12,43606329,43606636,308,,orangutan,SNIFFLES
chr12,44095809,44097866,2058,,orangutan,SNIFFLES
chr12,46704803,46705971,1169,,orangutan,SNIFFLES
chr12,47345771,47345938,168,,orangutan,SNIFFLES
chr12,47453995,47511010,57016,,orangutan,SNIFFLES
chr12,48802622,48802853,232,,orangutan,SNIFFLES
chr12,49181794,49182079,286,,orangutan,SNIFFLES
chr12,54515241,54515281,41,,orangutan,SNIFFLES
chr12,55142609,55142890,282,,orangutan,SNIFFLES
chr12,55224687,55226617,1931,,orangutan,SNIFFLES
chr12,58423070,58426080,3011,,orangutan,SNIFFLES
chr12,58467948,58468352,405,,orangutan,SNIFFLES
chr12,60732331,60732819,489,,orangutan,SNIFFLES
chr12,61054733,61055263,531,,orangutan,SNIFFLES
chr12,62819134,62819418,285,,orangutan,SNIFFLES
chr12,64336052,64337903,1852,,orangutan,SNIFFLES
chr12,66021698,66022446,749,,orangutan,SNIFFLES
chr12,68615814,68616116,303,,orangutan,SNIFFLES
chr12,68672934,68675924,2991,,orangutan,SNIFFLES
chr12,71825409,71828147,2739,,orangutan,SNIFFLES
chr12,72841096,72841176,81,,orangutan,SNIFFLES
chr12,73511272,73514489,3218,,orangutan,SNIFFLES
chr12,76533093,76533187,95,,orangutan,SNIFFLES
chr12,80864249,80864911,663,,orangutan,SNIFFLES
chr12,82762591,82767009,4419,,orangutan,SNIFFLES
chr12,86848840,86860050,11211,,orangutan,SNIFFLES
chr12,88600908,88606406,5499,,orangutan,SNIFFLES
chr12,88600908,88603767,2860,,orangutan,SNIFFLES
chr12,88938829,88939179,351,,orangutan,SNIFFLES
chr12,90434510,90435456,947,,orangutan,SNIFFLES
chr12,91077715,91078651,937,,orangutan,SNIFFLES
chr12,91409004,91409171,168,,orangutan,SNIFFLES
chr12,91713076,91717885,4810,,orangutan,SNIFFLES
chr12,91717449,91717880,432,,orangutan,SNIFFLES
chr12,92231428,92232077,650,,orangutan,SNIFFLES
chr12,94912548,94912707,160,,orangutan,SNIFFLES
chr12,94950293,94950591,299,,orangutan,SNIFFLES
chr12,96826028,96826289,262,,orangutan,SNIFFLES
chr12,100361784,100362214,431,,orangutan,SNIFFLES
chr12,101815268,101815517,250,,orangutan,SNIFFLES
chr12,104246157,104246442,286,,orangutan,SNIFFLES
